filename,title,release_year,genres
33673.jpg,His Kind of Woman,1951,"[80, 35, 53]"
828.jpg,The Day the Earth Stood Still,1951,"[878, 53, 18]"
16380.jpg,When Worlds Collide,1951,[878]
285959.jpg,Valentino,1951,"[18, 10749]"
25364.jpg,Ace in the Hole,1951,[18]
104394.jpg,Death of a Salesman,1951,[18]
197785.jpg,Saturday's Hero,1951,[18]
72479.jpg,Lightning Strikes Twice,1951,"[53, 9648, 80, 18]"
61855.jpg,The Painted Hills,1951,"[28, 12, 18, 10751]"
27263.jpg,The Tall Target,1951,"[53, 36, 9648]"
948872.jpg,Red Flag on the Green Hill,1951,"[18, 10752]"
921551.jpg,Lale Devri,1951,"[18, 36]"
921543.jpg,Barbaros Hayrettin Paşa,1951,"[18, 10752, 36]"
496672.jpg,When I Grow Up,1951,[18]
921237.jpg,Yavuz Sultan Selim Ve Yeniçeri Hasan,1951,"[12, 10749, 36]"
217202.jpg,The Great Galeoto,1951,[18]
1514788.jpg,without farewell,1951,[]
1506417.jpg,"Buon viaggio, pover'uomo",1951,[]
1504793.jpg,Hurly Burly,1951,[35]
1503929.jpg,A New Heart for Donna,1951,"[18, 10751]"
1499328.jpg,An Eye for an Eye,1951,[16]
1497492.jpg,Weight Reduction Through Diet,1951,[99]
1496620.jpg,Hayat Acıları,1951,"[18, 10751]"
1493799.jpg,Brothers,1951,"[28, 80, 18]"
1491331.jpg,双料夫妻,1951,[18]
1487456.jpg,National Zoological Garden,1951,[99]
1480877.jpg,Love in danger,1951,"[18, 10402]"
1477802.jpg,Korea Patrol,1951,[]
1471171.jpg,Hollywood Honeymoon,1951,[35]
1465384.jpg,Cuba,1951,[99]
1464611.jpg,فرجت,1951,"[18, 10402]"
1440350.jpg,Parichehr,1951,[]
1438885.jpg,"Ireland, Isle of Sport",1951,[99]
1434621.jpg,Las abejas,1951,[99]
1429198.jpg,Wjelk a Liška,1951,[16]
1426870.jpg,Through India,1951,[99]
1426786.jpg,USSR Air Fleet Day,1951,[99]
10895.jpg,Pinocchio,1940,"[16, 10751, 14]"
756.jpg,Fantasia,1940,"[16, 10751, 14]"
914.jpg,The Great Dictator,1940,"[35, 10752]"
223.jpg,Rebecca,1940,"[9648, 10749, 53]"
55604.jpg,Boom Town,1940,"[12, 18, 10749, 37]"
32093.jpg,The Mark of Zorro,1940,"[12, 10749, 28]"
13861.jpg,Road to Singapore,1940,"[35, 10402, 10749]"
43808.jpg,Andy Hardy Meets Debutante,1940,"[35, 10751, 10749]"
8417.jpg,"Süss, the Jew",1940,"[18, 36]"
43816.jpg,New Moon,1940,"[10749, 12]"
43824.jpg,Waterloo Bridge,1940,"[18, 10749]"
17836.jpg,Virginia City,1940,"[37, 28, 10749]"
121695.jpg,Bitter Sweet,1940,"[18, 10402, 10749]"
41463.jpg,My Favorite Wife,1940,"[35, 10749]"
26201.jpg,The Sea Hawk,1940,"[12, 36, 10749]"
16933.jpg,They Drive by Night,1940,"[18, 80, 53]"
596.jpg,The Grapes of Wrath,1940,[18]
37956.jpg,The House Across the Bay,1940,[18]
28423.jpg,The Invisible Woman,1940,"[35, 27, 878]"
84127.jpg,Karusellen går,1940,[35]
1515134.jpg,Sajni,1940,[]
1515120.jpg,Deepak,1940,[]
1515103.jpg,Chingari,1940,[]
1514675.jpg,India Today,1940,[]
1511798.jpg,Musafir,1940,[35]
1511361.jpg,Main Hari,1940,[]
1508571.jpg,Pagal,1940,[]
1508567.jpg,Bahurani,1940,"[10751, 18]"
1508550.jpg,Holi,1940,[18]
1506588.jpg,Private lives,1940,[35]
1504909.jpg,Model School,1940,[]
1496390.jpg,Northern Outpost,1940,[]
1493081.jpg,E o Circo Chegou,1940,[18]
1489687.jpg,"Florida, Land of Flowers",1940,[99]
1485252.jpg,Chinese Princess Snow White,1940,"[18, 14, 10402]"
1480337.jpg,Narsi Bhagat,1940,[]
1465570.jpg,Uthama Puthiran,1940,[]
1457777.jpg,Town of Viljandi and Its Vicinity,1940,[]
1452227.jpg,Animated Cave Drawings of Chauvet and Lascaux,1940,[]
1445733.jpg,Finland kallar Nordens ungdom,1940,[]
1444493.jpg,Hylin's Rakin,1940,[]
1440775.jpg,Dog in war,1940,[]
1428572.jpg,Spots Before Your Eyes,1940,[35]
1427344.jpg,The Rider from Kabarda,1940,[10749]
1418241.jpg,The Girl From the Other Shore,1940,[18]
1418236.jpg,The Lights of Kolchis,1940,"[18, 10751]"
1415334.jpg,La prima donna che passa,1940,[18]
1410563.jpg,All At Sea,1940,[35]
1400990.jpg,The Banff-Jasper Highway,1940,[99]
10693.jpg,Peter Pan,1953,"[16, 10751, 12, 14]"
29912.jpg,The Robe,1953,"[18, 36]"
11426.jpg,From Here to Eternity,1953,"[10752, 10749, 18]"
18573.jpg,House of Wax,1953,"[27, 80]"
3110.jpg,Shane,1953,"[18, 37]"
804.jpg,Roman Holiday,1953,"[10749, 35, 18]"
19997.jpg,Niagara,1953,"[53, 80]"
43350.jpg,Lili,1953,"[10749, 18, 10402]"
759.jpg,Gentlemen Prefer Blondes,1953,"[35, 10749]"
35073.jpg,"The Beast from 20,000 Fathoms",1953,"[18, 27, 878]"
16535.jpg,Titanic,1953,"[18, 10749]"
29376.jpg,The Band Wagon,1953,"[10402, 35, 10749]"
83099.jpg,Escape from Fort Bravo,1953,[37]
34857.jpg,Kiss Me Kate,1953,"[10402, 35, 10749]"
85840.jpg,Little Boy Lost,1953,[18]
3023.jpg,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,"[35, 27, 9648, 878]"
91245.jpg,Battle Circus,1953,"[18, 10749, 10752]"
8974.jpg,The War of the Worlds,1953,"[878, 28]"
19483.jpg,It Came from Outer Space,1953,"[878, 27]"
33472.jpg,Abbott and Costello Go to Mars,1953,"[35, 878]"
77645.jpg,The Redhead from Wyoming,1953,[37]
80032.jpg,I Love Melvin,1953,"[10402, 35, 10749]"
43353.jpg,Robot Monster,1953,"[878, 27]"
805144.jpg,Natsuko’s Adventure in Hokkaido,1953,[]
438810.jpg,Cabaret,1953,"[10402, 80, 18]"
921700.jpg,Fisherman's Beauty,1953,"[18, 10749]"
921563.jpg,Edi İle Büdü,1953,[35]
718473.jpg,What's My Fault,1953,[18]
271251.jpg,Murderous City,1953,"[18, 80, 10749]"
149473.jpg,Eager to Live,1953,[18]
24018.jpg,Glen or Glenda,1953,"[18, 35]"
1516066.jpg,Pigsy's Marriage,1953,[]
1508489.jpg,Tatlong Labuyo,1953,[18]
1508096.jpg,ظلموني الحبايب,1953,[]
1507661.jpg,Dollars for Sale,1953,[80]
1502739.jpg,Horizons...,1953,[99]
1497333.jpg,Kahpenin Kızı,1953,[18]
1487711.jpg,بعد الوداع,1953,[18]
1485593.jpg,名探偵アジャパー氏,1953,[]
1485591.jpg,近藤勇 池田屋騒動,1953,[]
1485590.jpg,処女雪,1953,[]
1479175.jpg,Tange Sazen,1953,[28]
1476902.jpg,Shadow on the Prairie (A Canadian Ballet),1953,[10402]
1475157.jpg,Three Dates,1953,"[18, 10749, 35]"
1470676.jpg,The Super Secret Service,1953,[35]
1466702.jpg,Manithanum Mrigamum,1953,[]
1465506.jpg,Half Virgin,1953,[]
1463628.jpg,It's Time for Everybody,1953,[]
1461779.jpg,Mr Beamish Goes South,1953,[]
1458289.jpg,To The Stars,1953,[]
1455219.jpg,Aux frontières de l'Homme,1953,[99]
1452796.jpg,Skid Row Holdup,1953,[]
1448189.jpg,The Second Conscience,1953,[]
1439110.jpg,The History of Flight: We Saw It Happen,1953,"[99, 36]"
1435747.jpg,Cleopatra Follies,1953,[]
6844.jpg,The Ten Commandments,1956,"[18, 36]"
2897.jpg,Around the World in Eighty Days,1956,"[12, 35, 10751, 14, 10749]"
8420.jpg,...And God Created Woman,1956,"[18, 10749]"
1712.jpg,Giant,1956,"[18, 37]"
16520.jpg,The King and I,1956,"[10402, 10749, 36]"
40494.jpg,Trapeze,1956,"[18, 10749]"
11706.jpg,War and Peace,1956,"[10752, 10749, 18, 36]"
574.jpg,The Man Who Knew Too Much,1956,"[53, 9648]"
10339.jpg,Moby Dick,1956,"[12, 18]"
39833.jpg,Love Me Tender,1956,"[18, 37, 10402, 10749]"
11424.jpg,High Society,1956,"[10402, 35, 10749]"
43258.jpg,Friendly Persuasion,1956,"[18, 10752]"
24010.jpg,Bus Stop,1956,"[35, 18, 10749]"
69605.jpg,Written on the Wind,1956,"[18, 10749]"
38171.jpg,Anastasia,1956,"[18, 10749]"
63096.jpg,Tea and Sympathy,1956,[18]
28000.jpg,Somebody Up There Likes Me,1956,[18]
830.jpg,Forbidden Planet,1956,"[878, 12]"
11549.jpg,Invasion of the Body Snatchers,1956,"[878, 27, 53]"
43311.jpg,The Opposite Sex,1956,"[35, 10402, 10749]"
22527.jpg,The Wrong Man,1956,"[80, 18]"
18983.jpg,"Godzilla, King of the Monsters!",1956,"[878, 27]"
84567.jpg,Between Heaven and Hell,1956,"[10752, 18]"
39109.jpg,Pillars of the Sky,1956,[37]
28528.jpg,The Harder They Fall,1956,[18]
19742.jpg,Rodan,1956,"[27, 878]"
897.jpg,Aparajito,1956,[18]
925947.jpg,Yalancının Mumu,1956,[35]
921945.jpg,Miras Uğrunda,1956,[18]
302086.jpg,Kalbimin Şarkısı,1956,"[18, 10749]"
15265.jpg,The Red Balloon,1956,"[35, 18, 10751, 14]"
766612.jpg,Ways of the Heart,1956,"[10749, 18]"
26030.jpg,Bob le Flambeur,1956,"[18, 28, 80]"
559375.jpg,Dalila,1956,"[18, 10749, 10402]"
354293.jpg,Curra Veleta,1956,"[35, 10402]"
193742.jpg,It's Never Too Late,1956,[35]
191227.jpg,The Bold and the Brave,1956,"[18, 36, 10752]"
1514099.jpg,Europe in 25 Questions,1956,[]
1513762.jpg,O Noivo das Caldas,1956,"[35, 10749]"
1512407.jpg,Flight Into Danger,1956,[18]
1511455.jpg,Destination Death,1956,[]
1511371.jpg,Summer in Eclipse,1956,[]
1508606.jpg,Into the Light,1956,[]
1507148.jpg,Sainte Jeanne,1956,[]
1502694.jpg,The Mandarin Room,1956,[18]
1501441.jpg,Confession,1956,[]
1501423.jpg,Heritage of Anger,1956,[]
1501418.jpg,The Big Slide,1956,[]
1500382.jpg,The Country Husband,1956,[]
1500336.jpg,Rendezvous in Black,1956,[]
1500327.jpg,Sizeman and Son,1956,[]
1496803.jpg,Ana Hasreti,1956,[18]
1494990.jpg,The Three Swordsmen of Ashura,1956,[]
1494946.jpg,In Love with a Heavenly Fox,1956,[]
1492145.jpg,A Ticket for Thaddeus,1956,[]
1487290.jpg,"Rock, Rock, Rock!",1956,"[10402, 18]"
1483945.jpg,Drowned,1956,[35]
1481591.jpg,马,1956,[]
1473225.jpg,十九の春,1956,[]
33667.jpg,Gentleman's Agreement,1947,[18]
121357.jpg,Golden Earrings,1947,"[12, 10749]"
27437.jpg,The Bachelor and the Bobby-Soxer,1947,"[35, 10749]"
108688.jpg,Cass Timberlane,1947,"[18, 10749]"
87531.jpg,The Sea of Grass,1947,"[18, 37, 10749]"
16227.jpg,Dark Passage,1947,"[10749, 53, 9648]"
175386.jpg,Cheyenne,1947,[37]
217155.jpg,The Foxes of Harrow,1947,"[10749, 18]"
787118.jpg,Rope,1947,[]
11881.jpg,Miracle on 34th Street,1947,"[35, 18, 10751]"
62720.jpg,Cry Wolf,1947,"[53, 9648]"
33478.jpg,Buck Privates Come Home,1947,"[35, 10749, 28]"
452261.jpg,Stallion Road,1947,"[37, 18]"
14595.jpg,Song of the Thin Man,1947,"[35, 80, 9648]"
31667.jpg,The Paradine Case,1947,"[18, 9648, 10749]"
19335.jpg,Johnny O'Clock,1947,"[80, 18]"
192501.jpg,Cynthia,1947,"[35, 18]"
3766.jpg,The Lady from Shanghai,1947,"[9648, 80, 53]"
119102.jpg,Living in a Big Way,1947,"[35, 10402]"
28120.jpg,Crossfire,1947,"[80, 9648, 53]"
46955.jpg,Copacabana,1947,"[35, 10402]"
40092.jpg,The Secret Life of Walter Mitty,1947,"[35, 14, 10749]"
308486.jpg,Dark Delusion,1947,"[9648, 18]"
49842.jpg,Jenny Lamour,1947,"[18, 9648, 53]"
44532.jpg,Antoine & Antoinette,1947,"[18, 35, 10749]"
1509163.jpg,Light from the sky,1947,[]
1506947.jpg,ابن عنتر,1947,[]
1505346.jpg,The Power of the Blood,1947,[]
1482217.jpg,قبلني يا أبي,1947,"[18, 10402]"
1482203.jpg,The red mask,1947,[]
1481864.jpg,The Ramparts,1947,[99]
1481825.jpg,Canyon Depths,1947,[99]
1481802.jpg,The Mountain,1947,[99]
1480599.jpg,أنا ستوتة,1947,[]
1480590.jpg,Good morning,1947,"[18, 10402]"
1480575.jpg,قلبي وسيفي,1947,[]
1476379.jpg,A City with Tradition: A Film about Lund,1947,[99]
1463528.jpg,Marginal Weather Accidents,1947,[]
1463526.jpg,Accident Injury Prevention,1947,[]
1447033.jpg,Tomatoe,1947,[99]
1433386.jpg,A Finnish Filmmaker in Hollywood,1947,[99]
1427578.jpg,Shango,1947,[]
1411682.jpg,Pobladores del mar: Los vertebrados,1947,[99]
1411651.jpg,Pobladores del mar: Los invertebrados,1947,[99]
1389326.jpg,Treachery and torment,1947,[]
1386938.jpg,Using the Bank,1947,[99]
1384009.jpg,El Primo,1947,[]
1382829.jpg,Return of the absent,1947,[]
1374848.jpg,Soultanat al-sahra,1947,[]
1374843.jpg,Nights of pleasure,1947,"[18, 10402]"
1374824.jpg,Ghani Harb,1947,"[35, 18, 10749]"
1372088.jpg,Marouf the Cobbler,1947,[18]
1370037.jpg,Dove of peace,1947,[]
1368773.jpg,The More We Get Together No. 4,1947,[16]
1363529.jpg,Abhiyatri,1947,[18]
1362997.jpg,Three Women,1947,[18]
62351.jpg,The Dollars Are Coming!,1957,[35]
826.jpg,The Bridge on the River Kwai,1957,"[18, 36, 10752]"
80255.jpg,A Farewell to Arms,1957,"[18, 10749, 10752]"
22201.jpg,Gunfight at the O.K. Corral,1957,"[37, 18]"
65488.jpg,Raintree County,1957,"[10749, 18, 36]"
37257.jpg,Witness for the Prosecution,1957,"[18, 9648, 80]"
51166.jpg,La Parisienne,1957,[35]
3079.jpg,The Curse of Frankenstein,1957,"[27, 878]"
33734.jpg,Pal Joey,1957,"[10402, 10749, 35]"
271147.jpg,Search for Paradise,1957,[99]
37373.jpg,Island in the Sun,1957,"[18, 10749]"
389.jpg,12 Angry Men,1957,[18]
15697.jpg,Jailhouse Rock,1957,"[10402, 18]"
75046.jpg,Battle Hymn,1957,"[18, 10752]"
8356.jpg,An Affair to Remember,1957,"[18, 10749]"
106833.jpg,April Love,1957,"[35, 18, 10402, 10749]"
133792.jpg,The Joker is Wild,1957,"[18, 10402]"
18776.jpg,The Spirit of St. Louis,1957,"[12, 18, 36]"
37311.jpg,Band of Angels,1957,"[10749, 18, 36]"
976.jpg,Sweet Smell of Success,1957,[18]
25848.jpg,Legend of the Lost,1957,[12]
110336.jpg,Blood of Dracula,1957,[27]
43228.jpg,I Was a Teenage Werewolf,1957,"[18, 14, 27, 878]"
18299.jpg,Love in the Afternoon,1957,"[35, 10749]"
14168.jpg,3:10 to Yuma,1957,"[37, 18, 53]"
152992.jpg,The Wayward Bus,1957,[18]
145691.jpg,Gun Glory,1957,[37]
95359.jpg,This Could Be the Night,1957,"[35, 18]"
1335243.jpg,Patal Pari,1957,[18]
38432.jpg,The Tarnished Angels,1957,[18]
4945.jpg,Man on Fire,1957,[18]
30054.jpg,The Tin Star,1957,[37]
28285.jpg,The Three Faces of Eve,1957,[18]
35926.jpg,Baby Face Nelson,1957,"[80, 18]"
975.jpg,Paths of Glory,1957,"[10752, 18, 36]"
27623.jpg,Not of This Earth,1957,"[878, 27]"
134355.jpg,The Happy Road,1957,[35]
19426.jpg,Nights of Cabiria,1957,[18]
490.jpg,The Seventh Seal,1957,"[14, 18]"
3208.jpg,I Was a Teenage Frankenstein,1957,"[27, 878]"
108564.jpg,Saint Joan,1957,"[36, 18]"
3777.jpg,Throne of Blood,1957,"[18, 36]"
14837.jpg,Forty Guns,1957,[37]
99795.jpg,Mañana...,1957,[18]
985039.jpg,激战前夜,1957,[10752]
1514335.jpg,Henpecked Husband,1957,"[18, 35, 10402]"
1511218.jpg,Birth of a Giant,1957,[99]
1507143.jpg,Ces dames aux chapeaux verts,1957,[]
1506131.jpg,Ordeal by Fire,1957,"[18, 10770]"
1503802.jpg,Eye Witness: Service in the Sky,1957,[99]
1502722.jpg,Skin-Colored Moon,1957,[9648]
1502654.jpg,The Shadow Daughter,1957,[18]
1501985.jpg,Fauna Sudamericana N°8: Mulita,1957,[99]
1498077.jpg,On Distant Island...,1957,[12]
1496587.jpg,Ağlayan Gelin,1957,[18]
1495979.jpg,Merino,1957,[99]
1495031.jpg,Casebook of Dandy Sashichi: The Ox of Edo,1957,[]
1493047.jpg,Two Daimyos,1957,[]
1489464.jpg,My mistake,1957,[35]
1488725.jpg,Storming Osaka Castle: The Sanada Ten Braves,1957,[14]
1487542.jpg,Swallow,1957,"[18, 36]"
1487462.jpg,Farewell to Gabriela Mistral,1957,[99]
1486161.jpg,Hum Panchhi Ek Dal Ke,1957,[18]
1481800.jpg,Talkative Company President,1957,[35]
17352.jpg,South Pacific,1958,"[10402, 10749, 10752]"
261.jpg,Cat on a Hot Tin Roof,1958,[18]
17281.jpg,Gigi,1958,"[35, 10749]"
1937.jpg,Bonjour Tristesse,1958,"[18, 10749]"
426.jpg,Vertigo,1958,"[9648, 10749, 53]"
29393.jpg,Macabre,1958,"[27, 53, 9648]"
8851.jpg,The Blob,1958,"[27, 878]"
12501.jpg,The Big Country,1958,"[18, 37, 10749]"
11868.jpg,Dracula,1958,[27]
1377.jpg,Houseboat,1958,"[35, 10749]"
33731.jpg,Marjorie Morningstar,1958,"[18, 10749]"
11815.jpg,The Fly,1958,"[878, 27, 18]"
25633.jpg,Party Girl,1958,"[80, 18, 10749]"
1480.jpg,Touch of Evil,1958,"[80, 53]"
94533.jpg,The Badlanders,1958,"[37, 80, 18, 10749]"
39435.jpg,Cowboy,1958,[37]
88431.jpg,The Proud Rebel,1958,"[37, 18]"
77960.jpg,Desire Under the Elms,1958,"[18, 10749]"
176216.jpg,I Accuse!,1958,"[18, 36]"
155752.jpg,Andy Hardy Comes Home,1958,[35]
172237.jpg,The Cry Baby Killer,1958,"[80, 18, 53]"
18724.jpg,Attack of the 50 Foot Woman,1958,"[878, 18, 27]"
1093.jpg,Elevator to the Gallows,1958,"[80, 18, 53]"
921947.jpg,İftira,1958,"[18, 80]"
718425.jpg,The Big Brother,1958,"[18, 53]"
500431.jpg,The Golden Cage,1958,"[10749, 18]"
1059.jpg,The Hidden Fortress,1958,"[18, 28, 12]"
987819.jpg,A criminal on leave,1958,[18]
42661.jpg,The Vikings,1958,"[12, 36, 28]"
253032.jpg,Diau Charn,1958,"[18, 10749, 10402]"
1515600.jpg,The Young Boss is Third Generation,1958,"[18, 35]"
1511447.jpg,情贼,1958,[]
1511216.jpg,Bir Kadın Tuzağı,1958,[18]
1510782.jpg,"""Waiting for Godot"" Intercut with “Krazy Kat”",1958,[35]
1509340.jpg,The English Riviera,1958,[99]
1508679.jpg,Dance of Electrons,1958,[]
1506538.jpg,Small world: Vivien Leigh,1958,[99]
1504751.jpg,The Magic Ring,1958,"[16, 10751, 14]"
1504300.jpg,Kampai! Miai Kekkon,1958,[]
1503775.jpg,Women at Work,1958,[99]
1502781.jpg,Go and Get It,1958,[]
1501479.jpg,Pif,1958,[]
1499680.jpg,La Répétition ou l'Amour puni,1958,[]
1497515.jpg,Squall,1958,[18]
1497378.jpg,The Rascal,1958,[16]
1496592.jpg,Acı Yol,1958,[18]
1495098.jpg,Şahinler Diyarı,1958,[]
1494866.jpg,おばこ船頭さん,1958,[18]
1491995.jpg,Hibi no haishin,1958,"[18, 10749]"
1489765.jpg,Diary of an Elegant Hot Spring,1958,[18]
1485883.jpg,Fabricação da Rapadura,1958,[99]
1484937.jpg,Ama no ganshō,1958,[]
1484930.jpg,裸身の聖女,1958,[]
1484868.jpg,To Catch a Thief,1958,"[18, 80]"
1484800.jpg,Casadas en Apuros,1958,[35]
1484079.jpg,Women on the March: The Struggle for Equal Rights,1958,[99]
1483603.jpg,有情人,1958,[]
1483167.jpg,Midair Circus,1958,[18]
1480609.jpg,Festival of love,1958,[]
1479618.jpg,The Old Lady AKA A Human Document,1958,[99]
1479304.jpg,The Girl Who Creates Tomorrow,1958,[18]
1478983.jpg,Modan dôchû: Sono koi matta nashi,1958,[35]
1478969.jpg,"Monthly Salary: 13,000 Yen",1958,[35]
1478816.jpg,Monsoon Son Pt.2,1958,[35]
1478813.jpg,Monsoon Son,1958,[35]
1476471.jpg,Shōwa keiji monogatari ore ni makasero,1958,[]
11349.jpg,Cape Fear,1962,"[53, 18]"
947.jpg,Lawrence of Arabia,1962,"[12, 36, 10752]"
646.jpg,Dr. No,1962,"[12, 28, 53]"
9289.jpg,The Longest Day,1962,"[10752, 28, 18]"
11897.jpg,How the West Was Won,1962,[37]
11085.jpg,Mutiny on the Bounty,1962,"[12, 18, 36]"
595.jpg,To Kill a Mockingbird,1962,[18]
1680.jpg,King Kong vs. Godzilla,1962,"[878, 35, 12, 14, 28]"
39391.jpg,Gypsy,1962,"[35, 18, 10402]"
802.jpg,Lolita,1962,"[18, 35, 10749]"
13671.jpg,The Music Man,1962,"[35, 10751, 10402, 10749]"
11697.jpg,The Man Who Shot Liberty Valance,1962,[37]
982.jpg,The Manchurian Candidate,1962,"[53, 18]"
43011.jpg,Sodom and Gomorrah,1962,"[12, 18, 36]"
31804.jpg,The Road to Hong Kong,1962,"[35, 12, 10402, 878]"
43012.jpg,Taras Bulba,1962,"[12, 10749, 36, 10752, 18]"
41521.jpg,Mr. Hobbs Takes a Vacation,1962,"[10751, 35]"
898.jpg,Birdman of Alcatraz,1962,"[18, 80]"
76344.jpg,Two for the Seesaw,1962,"[18, 10749]"
62655.jpg,Two Weeks in Another Town,1962,[18]
1162.jpg,The Miracle Worker,1962,[18]
17185.jpg,Advise & Consent,1962,[18]
42995.jpg,Experiment in Terror,1962,"[53, 80]"
29235.jpg,The Premature Burial,1962,[27]
4497.jpg,Viridiana,1962,[18]
33765.jpg,A Kind of Loving,1962,"[18, 10749]"
124138.jpg,The Adventures of Lucky Pierre,1962,[35]
70366.jpg,Sahib Bibi Aur Ghulam,1962,[18]
485103.jpg,Istanbul Give Me Your Hand,1962,"[18, 10749]"
3009.jpg,The Trial,1962,"[80, 18, 9648]"
202875.jpg,Adam and Six Eves,1962,[35]
1626.jpg,Vivre Sa Vie,1962,[18]
771337.jpg,Men Gheir Ma'ad,1962,"[10749, 10402, 18]"
31287.jpg,Eegah,1962,"[27, 878, 10749]"
1513247.jpg,Pro Football's Longest Day,1962,[99]
1512636.jpg,The Scholar and the Woman Ghost,1962,"[10749, 14]"
1511814.jpg,Four Hits and a Mister,1962,[10402]
1511322.jpg,我们是一代人,1962,[]
1510045.jpg,Noah and the Flood,1962,[]
1505543.jpg,嫂夫人,1962,[18]
1497545.jpg,My Boy!,1962,[35]
1496531.jpg,Geçti Buranın Pazarı,1962,[12]
1492329.jpg,Подводная лодка,1962,"[28, 18]"
1491722.jpg,Who Knows?,1962,[]
1491049.jpg,乔太守乱点鸳鸯谱,1962,[]
1487760.jpg,حكاية غرام,1962,"[18, 10402]"
1486087.jpg,مرحبا أيها الحب,1962,"[18, 10402]"
1475017.jpg,Der Adler von Sion,1962,[99]
1474157.jpg,Mondo sulle spiagge,1962,[99]
665.jpg,Ben-Hur,1959,"[36, 18, 12, 28]"
10882.jpg,Sleeping Beauty,1959,"[14, 16, 10749, 10751]"
239.jpg,Some Like It Hot,1959,"[35, 10749, 80]"
4952.jpg,Pillow Talk,1959,"[35, 10749]"
15944.jpg,The Shaggy Dog,1959,"[35, 10751, 14]"
213.jpg,North by Northwest,1959,"[53, 12]"
27029.jpg,The Nun's Story,1959,[18]
29996.jpg,Solomon and Sheba,1959,"[36, 10749]"
11571.jpg,Journey to the Center of the Earth,1959,"[12, 14, 10751]"
14698.jpg,"Suddenly, Last Summer",1959,"[53, 18, 9648]"
93.jpg,Anatomy of a Murder,1959,"[80, 18, 9648]"
9660.jpg,Operation Petticoat,1959,"[35, 10752, 10749]"
301.jpg,Rio Bravo,1959,[37]
76863.jpg,Ask Any Girl,1959,"[35, 10749]"
1940.jpg,Porgy and Bess,1959,"[10402, 18, 10749]"
224119.jpg,The Three Treasures,1959,"[14, 28, 18]"
43051.jpg,Al Capone,1959,"[28, 12, 80, 18]"
14677.jpg,Last Train from Gun Hill,1959,[37]
35412.jpg,On the Beach,1959,"[878, 18, 10749]"
35921.jpg,Compulsion,1959,"[80, 18, 36, 53]"
37412.jpg,Warlock,1959,[37]
135504.jpg,Watusi,1959,[12]
43096.jpg,Gidget,1959,"[35, 10749]"
48409.jpg,The Hangman,1959,[37]
43109.jpg,The Killer Shrews,1959,"[27, 878]"
37066.jpg,The Beat Generation,1959,[80]
1128294.jpg,My Wife's Suitor,1959,"[35, 10402]"
22642.jpg,A Bucket of Blood,1959,"[35, 27]"
896.jpg,Apur Sansar,1959,[18]
921976.jpg,Gurbet,1959,"[18, 10749]"
272140.jpg,Milky Way,1959,"[10749, 18]"
271413.jpg,The Broken Disk,1959,"[10402, 18, 10749]"
76714.jpg,The Journey,1959,"[18, 10749, 10752]"
71041.jpg,The Tiger of Eschnapur,1959,"[12, 18, 10749]"
5544.jpg,Hiroshima Mon Amour,1959,"[18, 36, 10749]"
110924.jpg,The Little Apartment,1959,[35]
554992.jpg,The Lord Pretends,1959,[]
1513345.jpg,Fallout: When and How to Protect Yourself Against It,1959,"[16, 99]"
1511193.jpg,Ana Gibi Yar Olmaz,1959,[18]
1505502.jpg,Children of the Casbah,1959,"[36, 28, 18]"
1504326.jpg,Three Dolls in Ginza,1959,[35]
1501950.jpg,A Love that Wagers the World,1959,[10749]
1501760.jpg,El Rey,1959,[]
1498161.jpg,แผ่นดินของใคร,1959,[]
1497303.jpg,Tsuki wa chikyū o mawatteru,1959,[]
1490967.jpg,百花公主,1959,[]
1490540.jpg,The Story of Forest,1959,[]
1490537.jpg,Fountain of Life,1959,[]
1490536.jpg,The hand of fate,1959,[]
1490533.jpg,Once Upon a Time,1959,[]
1490527.jpg,Starless Ones,1959,[]
1490522.jpg,Today's Youth,1959,[]
1490161.jpg,Get Over The Woman,1959,[]
1487535.jpg,I Am Writing to You...,1959,"[18, 10749]"
1485132.jpg,Okinawa Interlude,1959,[]
